store_id,status,timestamp_utc
6807898943856172607,active,2023-01-24 15:04:12.578966 UTC
1666841521765803410,active,2023-01-22 13:04:56.292846 UTC
333363422900954809,active,2023-01-25 00:09:18.266183 UTC
8957614279107724771,active,2023-01-25 00:09:47.994994 UTC
5945586020471081479,active,2023-01-25 00:10:46.770595 UTC
6472421132249756772,active,2023-01-25 00:12:05.296056 UTC
7761606104561337031,active,2023-01-25 00:12:19.309149 UTC
838975604215828311,active,2023-01-25 14:06:58.798631 UTC
3266261351669573692,active,2023-01-25 14:08:28.714887 UTC
2795813457317920490,active,2023-01-25 14:11:04.460314 UTC
4605930245483207319,active,2023-01-25 14:12:25.856343 UTC
2962311335535390960,active,2023-01-25 06:01:32.362558 UTC
7268756666846583478,active,2023-01-25 06:01:45.454398 UTC
1630572092685790853,active,2023-01-25 06:02:20.08786 UTC
8937336970477990571,active,2023-01-25 06:03:02.095008 UTC
5573042382995353167,active,2023-01-25 06:00:54.35565 UTC
2919034318358144116,active,2023-01-25 06:01:28.688874 UTC
1069175913867471706,active,2023-01-25 06:06:02.318526 UTC
875843728245815497,active,2023-01-19 12:04:26.377912 UTC
674181715362434303,active,2023-01-19 12:06:54.210523 UTC
6919205629015311844,active,2023-01-19 12:00:03.08502 UTC
5833524886918537002,active,2023-01-19 12:02:56.987045 UTC
895776572353408414,active,2023-01-19 12:04:37.839586 UTC
3128372722755492220,active,2023-01-19 12:06:37.770825 UTC
7623827925406279462,active,2023-01-21 06:04:00.559105 UTC
7380452304013001940,active,2023-01-21 06:12:23.008365 UTC
4735020268815610999,active,2023-01-21 06:12:37.046803 UTC
4379354991255025015,active,2023-01-25 14:06:36.018262 UTC
586828640680309708,active,2023-01-25 14:06:53.745652 UTC
4411708924362315807,active,2023-01-25 14:07:07.317934 UTC
3602624699088147408,active,2023-01-25 14:07:07.613243 UTC
808823578625004293,active,2023-01-25 14:07:38.823083 UTC
4537118630493879732,active,2023-01-25 14:08:10.611048 UTC
6768421287930768369,active,2023-01-24 20:08:19.163995 UTC
5204205417198497707,active,2023-01-24 20:10:18.697576 UTC
6218610446218045507,active,2023-01-24 20:11:11.866 UTC
4038122761946492291,active,2023-01-24 20:11:25.871796 UTC
4521472232575735964,active,2023-01-20 17:00:39.720316 UTC
6164497053337196872,active,2023-01-20 17:09:51.532362 UTC
2746426715779371861,active,2023-01-20 17:04:52.598814 UTC
3592833730880444385,active,2023-01-20 17:10:00.806175 UTC
6084129894248182147,active,2023-01-20 17:01:43.19795 UTC
2968757472314064027,active,2023-01-20 17:05:15.094708 UTC
6864988578947949086,active,2023-01-20 17:04:09.7892 UTC
2341975151855811674,active,2023-01-20 17:07:11.867557 UTC
881974164067848799,active,2023-01-20 17:10:50.464248 UTC
1545419770545519833,active,2023-01-20 17:03:07.44763 UTC
3984770485507574882,active,2023-01-20 17:03:36.771558 UTC
6608528256001332810,active,2023-01-20 17:05:33.383609 UTC
2973766607541934236,active,2023-01-20 17:09:14.380024 UTC
4079089274955837207,active,2023-01-20 17:09:45.533643 UTC
4398082883008351949,active,2023-01-24 17:07:08.609856 UTC
8191797924941731759,active,2023-01-24 17:07:42.866544 UTC
2662551240879654986,active,2023-01-20 21:03:01.392143 UTC
6891979499390404721,active,2023-01-20 21:08:23.939693 UTC
6740922013757682995,active,2023-01-20 21:04:41.277452 UTC
7995554789749200173,active,2023-01-20 21:06:19.241381 UTC
7220973262594195425,active,2023-01-20 21:02:54.373116 UTC
2547992708873404100,active,2023-01-20 21:08:14.309744 UTC
4783594666522589213,active,2023-01-21 19:09:02.746705 UTC
3427928602063028232,active,2023-01-21 19:06:42.160921 UTC
3871342332526523326,active,2023-01-21 19:04:59.860098 UTC
4015395599881112256,active,2023-01-21 19:05:03.13437 UTC
1404363152012971654,active,2023-01-21 19:05:41.117784 UTC
2097768219460516447,active,2023-01-21 19:08:38.474069 UTC
504331488096931942,active,2023-01-21 19:00:42.748704 UTC
774816811015287446,active,2023-01-21 19:01:15.775827 UTC
7223258670951219118,active,2023-01-21 19:05:14.131336 UTC
4467068553511405146,active,2023-01-20 12:04:51.901703 UTC
2107578749059541867,active,2023-01-20 12:02:49.427229 UTC
5542499542228920905,active,2023-01-20 12:09:15.202265 UTC
5036997234964374401,active,2023-01-20 12:06:29.384559 UTC
7184588537939096369,active,2023-01-20 12:04:37.028184 UTC
3261499711683468740,active,2023-01-20 12:03:35.49094 UTC
4336560822635846731,active,2023-01-20 12:07:56.701387 UTC
5750671646927722816,active,2023-01-20 09:06:01.314783 UTC
5219832925489842912,active,2023-01-20 09:07:26.815469 UTC
6034454880939136883,active,2023-01-20 09:06:12.09326 UTC
1209276477146037485,active,2023-01-20 09:13:26.381049 UTC
8915497710891717822,active,2023-01-20 09:11:07.630143 UTC
8335674997994907960,active,2023-01-20 09:08:08.675813 UTC
8911368470440272064,active,2023-01-20 09:03:07.973243 UTC
8315395491061125019,active,2023-01-20 09:01:30.688297 UTC
1670544066363019946,active,2023-01-20 09:05:19.611387 UTC
3211772869478790020,active,2023-01-24 23:02:00.79968 UTC
3851218396063293521,active,2023-01-24 19:09:57.647123 UTC
377793925363054037,active,2023-01-24 19:09:57.94016 UTC
1166676227748031010,active,2023-01-24 19:09:59.501751 UTC
3794745111072104224,active,2023-01-24 19:10:46.573911 UTC
2454029148522845822,active,2023-01-24 20:01:51.004702 UTC
2123709446545200911,active,2023-01-25 17:00:51.617272 UTC
572367105408911827,active,2023-01-25 17:03:29.326693 UTC
4418964457147479291,active,2023-01-25 17:05:27.549948 UTC
2997579043198108695,active,2023-01-25 17:06:28.157814 UTC
438626569442631056,active,2023-01-25 17:06:45.560901 UTC
1300195604760986700,active,2023-01-25 17:07:32.943676 UTC
22284400831843180,active,2023-01-25 17:07:36.188284 UTC
4169529855775714048,active,2023-01-25 17:08:15.699581 UTC
2422785024605135486,active,2023-01-18 23:16:24.623278 UTC
7293080882699237692,active,2023-01-18 23:17:33.031631 UTC
1404363152012971654,active,2023-01-18 23:29:30.08945 UTC
2097768219460516447,active,2023-01-18 23:00:24.640665 UTC
3283492708296652331,active,2023-01-18 23:19:42.365279 UTC
9204962793113048005,active,2023-01-18 23:07:18.216621 UTC
8190956604937856935,active,2023-01-18 23:09:08.355939 UTC
12572597046904092,active,2023-01-18 23:13:24.901995 UTC
2720338911902135987,active,2023-01-18 23:06:34.251189 UTC
1964438083180033038,active,2023-01-18 23:08:29.048481 UTC
6037899105612538467,active,2023-01-24 07:05:50.55712 UTC
734323051093970964,active,2023-01-24 07:06:02.635359 UTC
3919389831997155147,active,2023-01-21 15:01:26.125932 UTC
9184109988854973601,active,2023-01-21 15:03:29.308739 UTC
5658462824509404128,active,2023-01-21 15:03:53.978106 UTC
8177720468539840951,active,2023-01-21 15:04:35.104409 UTC
5159224775776161342,active,2023-01-25 12:02:56.152252 UTC
6908316526509204317,active,2023-01-25 12:04:00.628548 UTC
3365112782906864805,active,2023-01-19 09:14:34.029379 UTC
869150141145156759,active,2023-01-19 09:15:03.474449 UTC
305363387441199517,active,2023-01-19 09:15:12.924597 UTC
997236235537428986,active,2023-01-19 09:15:16.081398 UTC
5871853780593130581,active,2023-01-19 14:00:15.976421 UTC
7135524174341196737,active,2023-01-19 14:00:29.899851 UTC
1394442644196079980,active,2023-01-19 14:00:31.867652 UTC
3747425348180577836,active,2023-01-19 14:00:44.176803 UTC
520015528942543172,active,2023-01-19 14:03:22.930422 UTC
2318974247451405361,active,2023-01-19 14:04:29.410568 UTC
7435565125869901349,active,2023-01-19 14:06:30.551015 UTC
7312749566689098421,active,2023-01-20 23:08:26.617778 UTC
2225219938220197351,active,2023-01-20 23:10:28.188753 UTC
4476869609123006590,active,2023-01-20 23:03:17.963865 UTC
4213908551193210953,active,2023-01-20 23:01:29.86554 UTC
1587477617198682096,active,2023-01-20 23:03:52.118108 UTC
6642226438879069200,active,2023-01-20 23:07:10.738452 UTC
4395651411285274624,active,2023-01-20 23:00:47.836391 UTC
8705773233781333649,active,2023-01-20 23:05:07.492217 UTC
6957083785738308678,active,2023-01-20 23:05:53.480532 UTC
3442819202743257753,active,2023-01-20 23:09:23.619727 UTC
8452777618327034567,active,2023-01-20 23:04:58.932551 UTC
6034454880939136883,active,2023-01-24 20:05:26.293371 UTC
8235697395119495581,active,2023-01-24 20:05:58.202613 UTC
3727388910970924909,active,2023-01-24 14:01:44.637505 UTC
9120820641756682904,active,2023-01-24 14:03:28.188796 UTC
763392497407400668,active,2023-01-24 14:04:40.918877 UTC
5101602669688294040,active,2023-01-24 14:05:02.815078 UTC
7086435603849754290,active,2023-01-25 16:11:28.499813 UTC
8259284697786574445,active,2023-01-25 16:12:33.178079 UTC
455892546794002902,active,2023-01-25 17:05:57.755214 UTC
5417817040098224708,active,2023-01-25 17:06:54.882771 UTC
5148120740979132855,active,2023-01-25 17:08:48.087364 UTC
4690649169739490101,active,2023-01-25 17:08:56.039298 UTC
2888096798405660999,active,2023-01-24 21:01:14.62615 UTC
8696038038286752423,active,2023-01-24 21:01:45.151919 UTC
3470900862425905960,active,2023-01-24 21:01:47.40518 UTC
1635446939766206435,active,2023-01-24 21:01:59.875023 UTC
8267923592375072933,active,2023-01-21 10:02:58.527488 UTC
5377438829284291498,active,2023-01-21 10:03:10.291946 UTC
3552741199582169178,active,2023-01-21 10:03:28.154556 UTC
47157457861946118,active,2023-01-21 10:03:49.016324 UTC
7538095597952574524,active,2023-01-21 10:04:16.682234 UTC
5946972083867051183,active,2023-01-21 17:02:13.135462 UTC
832805588784302237,active,2023-01-21 17:04:10.761442 UTC
8262021469770954476,active,2023-01-24 16:02:18.308469 UTC
8766210349431611465,active,2023-01-24 16:03:33.308878 UTC
5524798464292066453,active,2023-01-24 16:04:00.045419 UTC
4772969502332673731,active,2023-01-24 16:04:30.325306 UTC
789887362181120709,active,2023-01-24 16:05:33.127355 UTC
9180605269446109669,active,2023-01-24 16:05:48.926332 UTC
529576847534058093,active,2023-01-21 19:06:14.281704 UTC
5616679962071175485,active,2023-01-21 19:06:38.411269 UTC
5332157939881542521,active,2023-01-21 11:01:03.146997 UTC
9057426267913393193,active,2023-01-21 11:02:40.006451 UTC
6654163885034420297,active,2023-01-21 11:02:49.321 UTC
1744483568407217219,active,2023-01-21 11:03:08.080789 UTC
267404321924500393,active,2023-01-21 11:03:23.629688 UTC
1784034335481747558,active,2023-01-21 11:03:58.299584 UTC
3648537204824103115,active,2023-01-19 01:03:14.699418 UTC
570004961483694663,active,2023-01-19 01:04:10.1912 UTC
6833201851828843752,active,2023-01-19 01:05:51.098009 UTC
1689984988800150859,active,2023-01-19 01:00:30.887418 UTC
3565831738235015999,active,2023-01-19 01:00:50.985628 UTC
6461395558733160426,active,2023-01-19 01:02:05.481758 UTC
1777282730371939903,active,2023-01-19 01:04:48.999417 UTC
1937538723965003587,active,2023-01-19 01:05:06.091962 UTC
1808989152641637846,active,2023-01-24 21:06:36.343861 UTC
3135240072047027779,active,2023-01-24 21:07:58.439131 UTC
6229719287924297334,active,2023-01-24 21:08:26.27724 UTC
7435903762580226016,active,2023-01-19 14:08:45.026341 UTC
173008600959739084,active,2023-01-19 14:08:56.039306 UTC
4565647203555971306,active,2023-01-19 14:08:58.16736 UTC
3138536121858156832,active,2023-01-19 14:11:33.643096 UTC
4061572316682445820,active,2023-01-19 14:11:40.448037 UTC
4670600325857127004,active,2023-01-19 14:11:51.943106 UTC
2540298773612420171,active,2023-01-25 16:01:15.020534 UTC
8856540638510260904,active,2023-01-25 16:01:46.166054 UTC
4766824697735125732,active,2023-01-25 16:05:27.034314 UTC
6434273721932976366,active,2023-01-25 16:11:28.441911 UTC
200167416351454357,active,2023-01-20 19:10:11.502952 UTC
6614523831540505463,active,2023-01-20 19:04:45.863855 UTC
5208458680085208410,active,2023-01-20 19:02:52.010049 UTC
4363173458055484635,active,2023-01-20 19:06:57.975348 UTC
5795061856826115010,active,2023-01-20 19:03:52.462573 UTC
6900503045082626780,active,2023-01-24 18:06:57.861764 UTC
2932579304093439013,active,2023-01-24 18:07:09.69202 UTC
9176290774634823041,active,2023-01-24 18:07:37.153392 UTC
901663360965797831,active,2023-01-24 18:08:35.797947 UTC
7771293565212721563,active,2023-01-24 18:08:53.321792 UTC
6829642666030393819,active,2023-01-24 18:09:53.674689 UTC
4712766658155927281,active,2023-01-24 18:10:40.631611 UTC
3179301914948517223,active,2023-01-24 17:11:14.102484 UTC
8469745967768965069,active,2023-01-24 17:11:22.352775 UTC
758519570375246396,active,2023-01-24 17:11:42.188818 UTC
2261418091905381714,active,2023-01-24 21:10:28.278663 UTC
1166676227748031010,active,2023-01-24 21:10:51.581733 UTC
1748484963257356304,active,2023-01-24 21:12:21.851833 UTC
1291616343717800594,active,2023-01-24 21:12:35.347955 UTC
2832816835981192335,active,2023-01-24 22:00:38.226974 UTC
6550872265195825149,active,2023-01-24 22:01:26.03028 UTC
554867581952741474,active,2023-01-24 22:03:37.784919 UTC
8008203353008736898,active,2023-01-21 03:00:44.168115 UTC
3575642812735682569,active,2023-01-21 03:01:13.496341 UTC
7232252472638076370,active,2023-01-21 03:03:30.063087 UTC
1312468396215948841,active,2023-01-21 03:07:05.666191 UTC
8656974969835091987,active,2023-01-21 03:09:22.680835 UTC
1280895621280357418,active,2023-01-21 03:07:22.436815 UTC
1168158950802293436,active,2023-01-21 03:01:59.675088 UTC
231472248821231732,active,2023-01-21 12:09:11.752415 UTC
1213381968396960584,active,2023-01-21 12:01:42.736761 UTC
871696124274661954,active,2023-01-21 12:10:43.150691 UTC
8158574425503693718,active,2023-01-21 12:01:10.831532 UTC
8423868630704717172,active,2023-01-21 12:03:19.792898 UTC
7590618677812053672,active,2023-01-21 12:04:27.613296 UTC
6901126760053929802,active,2023-01-21 12:04:36.949092 UTC
3627697585993910104,active,2023-01-21 12:07:09.260342 UTC
4572534727029866113,active,2023-01-21 12:05:37.359047 UTC
731968556305490274,active,2023-01-24 12:10:23.246984 UTC
7799427948315267498,active,2023-01-24 13:01:57.439854 UTC
6358850518527971767,active,2023-01-24 13:02:47.008797 UTC
2252311616296972219,active,2023-01-24 13:02:56.930782 UTC
191331733720214713,active,2023-01-21 17:08:18.319999 UTC
8235697395119495581,active,2023-01-21 17:05:59.192967 UTC
1192951921915455127,active,2023-01-21 17:08:41.667098 UTC
554867581952741474,active,2023-01-21 17:01:18.027386 UTC
8722530629876555495,active,2023-01-21 17:08:15.02914 UTC
8085741570232635350,active,2023-01-21 17:07:12.294907 UTC
8549361458818026633,active,2023-01-21 17:08:38.6027 UTC
6278766107458876461,active,2023-01-20 11:00:35.704973 UTC
6031267761590356232,active,2023-01-20 11:00:45.711219 UTC
1738942186324521371,active,2023-01-20 11:01:00.657691 UTC
4061572316682445820,active,2023-01-20 11:01:09.202447 UTC
6270949457738422739,active,2023-01-20 11:01:32.894921 UTC
5819319286020376093,active,2023-01-20 11:01:35.570643 UTC
5642497509732673610,active,2023-01-21 23:01:05.818523 UTC
3747618927115039264,active,2023-01-21 23:01:31.727155 UTC
3248296789483413769,active,2023-01-21 23:01:38.224696 UTC
4047403721236143104,active,2023-01-21 23:02:29.742537 UTC
4248854976462323200,active,2023-01-19 05:03:10.153175 UTC
7424505374009570477,active,2023-01-19 05:00:46.281512 UTC
5014360692528129219,active,2023-01-19 05:03:50.153736 UTC
7782672185065414519,active,2023-01-21 15:05:11.50416 UTC
5789400892189485648,active,2023-01-21 15:06:53.881318 UTC
4749681339281475863,active,2023-01-21 15:06:55.291446 UTC
5895262759392115974,active,2023-01-21 15:07:27.196028 UTC
7062408332581606161,active,2023-01-21 15:07:28.537906 UTC
4461353840131243850,active,2023-01-21 15:07:37.763406 UTC
1829038066844761838,active,2023-01-21 15:08:09.47145 UTC
5812126343451879206,active,2023-01-21 02:02:50.163773 UTC
4045915898999171400,active,2023-01-21 02:02:59.011108 UTC
26346307409368308,active,2023-01-21 02:03:09.316754 UTC
6603168413379009589,active,2023-01-19 13:00:16.486562 UTC
8736571289905995723,active,2023-01-19 13:04:09.496485 UTC
8912355661513070122,active,2023-01-19 13:04:35.586641 UTC
9059665149056396283,active,2023-01-19 13:04:54.570251 UTC
3396099702754121941,active,2023-01-19 14:20:31.06081 UTC
2760430554103924395,active,2023-01-19 14:22:42.308398 UTC
73491667571474362,active,2023-01-19 14:14:42.919008 UTC
4760029431502257886,active,2023-01-19 14:10:56.148987 UTC
3202485347075400484,active,2023-01-19 14:08:23.266922 UTC
1050110736424701586,active,2023-01-19 14:25:57.544784 UTC
9206536213770520585,active,2023-01-19 14:09:44.751075 UTC
6077393195994122930,active,2023-01-19 14:18:49.271005 UTC
8909496802192683651,active,2023-01-19 14:26:46.62598 UTC
1230398065636822664,active,2023-01-19 14:27:11.311129 UTC
6103400722605449439,active,2023-01-19 14:23:59.1511 UTC
5152004392006917947,active,2023-01-19 14:31:03.883875 UTC
1331024213382891761,active,2023-01-19 14:23:04.435087 UTC
6245188236554378094,active,2023-01-19 14:13:43.960934 UTC
4760441459813349901,active,2023-01-19 14:24:21.212434 UTC
4374942605696419037,active,2023-01-19 14:19:45.565847 UTC
8709010151696049596,active,2023-01-19 14:09:58.736035 UTC
3909888823169545461,active,2023-01-19 14:18:21.106779 UTC
7587329580270461651,active,2023-01-19 14:19:43.766811 UTC
8135719774016391271,active,2023-01-19 14:24:00.227385 UTC
2328922577549224385,active,2023-01-19 14:07:50.294119 UTC
871696124274661954,active,2023-01-19 14:23:52.804271 UTC
7476419808990473219,active,2023-01-19 14:22:33.204108 UTC
1600782661161589441,active,2023-01-19 14:25:45.901336 UTC
6733237055193900849,active,2023-01-19 14:13:59.203008 UTC
5423278778747940477,active,2023-01-20 10:01:58.061856 UTC
745608695776670852,active,2023-01-25 06:05:11.924144 UTC
6025618707296646412,active,2023-01-25 06:06:20.629926 UTC
350773269257067104,active,2023-01-25 06:07:04.24417 UTC
6607276488844666604,active,2023-01-25 06:07:12.098431 UTC
2801161018595246803,active,2023-01-25 06:07:28.16733 UTC
6243878889832386076,active,2023-01-19 15:00:44.200023 UTC
5583858332520846678,active,2023-01-19 15:03:46.826663 UTC
8014855622614823439,active,2023-01-19 15:04:09.301613 UTC
4745963958616336184,active,2023-01-24 05:53:55.988146 UTC
4572155471626501081,active,2023-01-24 05:54:25.954365 UTC
2236049548352526357,active,2023-01-24 05:53:49.668432 UTC
5291732446265576088,active,2023-01-24 05:53:56.018706 UTC
5584037083213462840,active,2023-01-24 05:54:28.154904 UTC
4980199276146020371,active,2023-01-24 05:55:15.414929 UTC
7377781252509249770,active,2023-01-25 02:06:50.197089 UTC
7728374954598545135,active,2023-01-25 02:07:48.33676 UTC
6145374363035992256,active,2023-01-25 02:09:52.869892 UTC
8561928707963262710,active,2023-01-25 00:04:17.865825 UTC
2027378754189802522,active,2023-01-25 10:13:03.318748 UTC
1479710288891933797,active,2023-01-25 10:13:38.061919 UTC
3806273821496549274,active,2023-01-25 10:13:47.351845 UTC
145837327256477189,active,2023-01-25 10:14:37.890142 UTC
6339005690288403970,active,2023-01-25 11:04:06.243235 UTC
3040496153321072897,active,2023-01-25 11:05:06.305438 UTC
3324627668005357668,active,2023-01-25 11:05:09.666107 UTC
8104581577381117993,active,2023-01-25 11:06:28.617975 UTC
2967049083311293817,active,2023-01-25 11:07:06.71278 UTC
4997502274877708127,active,2023-01-25 11:08:09.857832 UTC
7986888914569899535,active,2023-01-25 11:08:16.356161 UTC
5449809553492927759,active,2023-01-25 11:10:02.926917 UTC
8462971639795075772,active,2023-01-25 11:10:05.776149 UTC
1856951586440652574,active,2023-01-25 11:11:15.959589 UTC
4610282578228966959,active,2023-01-25 03:09:12.844179 UTC
732239489643886995,active,2023-01-25 03:10:52.03287 UTC
254936496134140541,active,2023-01-25 03:10:55.253976 UTC
3439809036631514585,active,2023-01-25 03:11:06.815966 UTC
6160914795278193489,active,2023-01-25 03:12:03.288575 UTC
5402033390565236476,active,2023-01-25 03:12:13.302428 UTC
3253286870470060337,active,2023-01-25 11:06:22.633928 UTC
3466789754048015806,active,2023-01-25 11:06:27.329115 UTC
8307653310468925385,active,2023-01-25 11:06:46.891486 UTC
2680918734581318636,active,2023-01-25 11:07:59.896991 UTC
6977601538313351528,active,2023-01-25 11:08:17.322439 UTC
38331274599366702,active,2023-01-25 11:08:42.871998 UTC
1964368946793610103,active,2023-01-25 10:10:53.965269 UTC
155188683674693066,active,2023-01-19 13:24:38.064026 UTC
6036187508484960615,active,2023-01-19 13:10:40.763965 UTC
4685220197842530426,active,2023-01-19 13:28:02.409605 UTC
7089229595496957470,active,2023-01-19 13:06:38.826881 UTC
8034091651201093074,active,2023-01-19 13:01:47.572778 UTC
8523052235820259321,active,2023-01-19 13:26:26.287192 UTC
2700861810192743230,active,2023-01-21 04:02:32.492175 UTC
56010561297809355,active,2023-01-21 04:05:06.49295 UTC
4071500638080696966,active,2023-01-21 04:06:29.633111 UTC
6451990592605289918,active,2023-01-21 04:03:23.605168 UTC
2343002123616261145,active,2023-01-21 04:04:53.577024 UTC
6487812767275572711,active,2023-01-21 04:08:45.820863 UTC
5152004392006917947,active,2023-01-21 04:02:26.928713 UTC
5301149089444945306,active,2023-01-21 04:06:51.916455 UTC
5317714401882520817,active,2023-01-21 04:11:23.15215 UTC
2249493758548607842,active,2023-01-21 04:06:32.101131 UTC
3670009556162602795,active,2023-01-21 04:04:19.794233 UTC
6466180143988760998,active,2023-01-20 11:00:27.021735 UTC
231472248821231732,active,2023-01-20 11:00:52.905017 UTC
